id_tarifa,id_region,mes_x,base,intermedia,punta,id_infraestructura,mes_y,distribucion,capacidad,estado,municipio,division
17,53,ENERO,1.7446,2.2075,0.0,4133,OCTUBRE,92.36,220.54,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR
17,53,ENERO,1.7446,2.2075,0.0,4257,NOVIEMBRE,92.36,222.6,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR
17,53,ENERO,1.7446,2.2075,0.0,4420,DICIEMBRE,92.36,225.42,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR
18,54,ENERO,1.7446,2.2075,0.0,18,ENERO,92.36,210.01,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR
18,54,ENERO,1.7446,2.2075,0.0,1215,FEBRERO,92.36,211.41,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR
18,54,ENERO,1.7446,2.2075,0.0,1524,MARZO,92.36,211.91,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR
18,54,ENERO,1.7446,2.2075,0.0,1649,ABRIL,92.36,219.85,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR
18,54,ENERO,1.7446,2.2075,0.0,2456,MAYO,92.36,221.0,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR
18,54,ENERO,1.7446,2.2075,0.0,2832,JUNIO,92.36,229.47,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR
18,54,ENERO,1.7446,2.2075,0.0,3639,JULIO,92.36,226.76,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR
18,54,ENERO,1.7446,2.2075,0.0,3833,AGOSTO,92.36,226.32,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR
18,54,ENERO,1.7446,2.2075,0.0,4049,SEPTIEMBRE,92.36,221.13,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR
18,54,ENERO,1.7446,2.2075,0.0,4135,OCTUBRE,92.36,220.54,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR
18,54,ENERO,1.7446,2.2075,0.0,4258,NOVIEMBRE,92.36,222.6,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR
18,54,ENERO,1.7446,2.2075,0.0,4419,DICIEMBRE,92.36,225.42,BAJA CALIFORNIA SUR,LA PAZ,BAJA CALIFORNIA SUR
19,55,ENERO,1.7446,2.2075,0.0,19,ENERO,92.36,210.01,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR
19,55,ENERO,1.7446,2.2075,0.0,1216,FEBRERO,92.36,211.41,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR
19,55,ENERO,1.7446,2.2075,0.0,1521,MARZO,92.36,211.91,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR
19,55,ENERO,1.7446,2.2075,0.0,1651,ABRIL,92.36,219.85,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR
19,55,ENERO,1.7446,2.2075,0.0,2457,MAYO,92.36,221.0,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR
19,55,ENERO,1.7446,2.2075,0.0,2829,JUNIO,92.36,229.47,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR
19,55,ENERO,1.7446,2.2075,0.0,3641,JULIO,92.36,226.76,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR
19,55,ENERO,1.7446,2.2075,0.0,3835,AGOSTO,92.36,226.32,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR
19,55,ENERO,1.7446,2.2075,0.0,4048,SEPTIEMBRE,92.36,221.13,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR
19,55,ENERO,1.7446,2.2075,0.0,4134,OCTUBRE,92.36,220.54,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR
19,55,ENERO,1.7446,2.2075,0.0,4260,NOVIEMBRE,92.36,222.6,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR
19,55,ENERO,1.7446,2.2075,0.0,4418,DICIEMBRE,92.36,225.42,BAJA CALIFORNIA SUR,LORETO,BAJA CALIFORNIA SUR
20,56,ENERO,1.7446,2.2075,0.0,20,ENERO,92.36,210.01,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR
20,56,ENERO,1.7446,2.2075,0.0,1219,FEBRERO,92.36,211.41,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR
20,56,ENERO,1.7446,2.2075,0.0,1520,MARZO,92.36,211.91,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR
20,56,ENERO,1.7446,2.2075,0.0,1653,ABRIL,92.36,219.85,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR
20,56,ENERO,1.7446,2.2075,0.0,2454,MAYO,92.36,221.0,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR
20,56,ENERO,1.7446,2.2075,0.0,2830,JUNIO,92.36,229.47,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR
20,56,ENERO,1.7446,2.2075,0.0,3638,JULIO,92.36,226.76,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR
20,56,ENERO,1.7446,2.2075,0.0,3834,AGOSTO,92.36,226.32,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR
20,56,ENERO,1.7446,2.2075,0.0,4052,SEPTIEMBRE,92.36,221.13,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR
20,56,ENERO,1.7446,2.2075,0.0,4131,OCTUBRE,92.36,220.54,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR
20,56,ENERO,1.7446,2.2075,0.0,4261,NOVIEMBRE,92.36,222.6,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR
20,56,ENERO,1.7446,2.2075,0.0,4421,DICIEMBRE,92.36,225.42,BAJA CALIFORNIA SUR,MULEGE,BAJA CALIFORNIA SUR
21,57,ENERO,1.7446,2.2075,0.0,21,ENERO,92.36,210.01,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR
21,57,ENERO,1.7446,2.2075,0.0,1218,FEBRERO,92.36,211.41,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR
21,57,ENERO,1.7446,2.2075,0.0,1522,MARZO,92.36,211.91,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR
21,57,ENERO,1.7446,2.2075,0.0,1652,ABRIL,92.36,219.85,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR
21,57,ENERO,1.7446,2.2075,0.0,2455,MAYO,92.36,221.0,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR
21,57,ENERO,1.7446,2.2075,0.0,2828,JUNIO,92.36,229.47,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR
21,57,ENERO,1.7446,2.2075,0.0,3640,JULIO,92.36,226.76,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR
21,57,ENERO,1.7446,2.2075,0.0,3836,AGOSTO,92.36,226.32,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR
21,57,ENERO,1.7446,2.2075,0.0,4050,SEPTIEMBRE,92.36,221.13,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR
21,57,ENERO,1.7446,2.2075,0.0,4132,OCTUBRE,92.36,220.54,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR
21,57,ENERO,1.7446,2.2075,0.0,4259,NOVIEMBRE,92.36,222.6,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR
21,57,ENERO,1.7446,2.2075,0.0,4417,DICIEMBRE,92.36,225.42,BAJA CALIFORNIA SUR,LOS CABOS,BAJA CALIFORNIA SUR
22,58,ENERO,1.0393,1.7301,1.9272,22,ENERO,93.19,320.96,CAMPECHE,HECELCHAKAN,PENINSULAR
22,58,ENERO,1.0393,1.7301,1.9272,1220,FEBRERO,93.19,323.11,CAMPECHE,HECELCHAKAN,PENINSULAR
22,58,ENERO,1.0393,1.7301,1.9272,1528,MARZO,93.19,323.87,CAMPECHE,HECELCHAKAN,PENINSULAR
22,58,ENERO,1.0393,1.7301,1.9272,1655,ABRIL,93.19,336.01,CAMPECHE,HECELCHAKAN,PENINSULAR
22,58,ENERO,1.0393,1.7301,1.9272,2461,MAYO,93.19,337.76,CAMPECHE,HECELCHAKAN,PENINSULAR
22,58,ENERO,1.0393,1.7301,1.9272,2834,JUNIO,93.19,350.71,CAMPECHE,HECELCHAKAN,PENINSULAR
22,58,ENERO,1.0393,1.7301,1.9272,3649,JULIO,93.19,346.57,CAMPECHE,HECELCHAKAN,PENINSULAR
22,58,ENERO,1.0393,1.7301,1.9272,3847,AGOSTO,93.19,345.9,CAMPECHE,HECELCHAKAN,PENINSULAR
22,58,ENERO,1.0393,1.7301,1.9272,4057,SEPTIEMBRE,93.19,337.96,CAMPECHE,HECELCHAKAN,PENINSULAR
22,58,ENERO,1.0393,1.7301,1.9272,4144,OCTUBRE,93.19,337.06,CAMPECHE,HECELCHAKAN,PENINSULAR
22,58,ENERO,1.0393,1.7301,1.9272,4263,NOVIEMBRE,93.19,340.22,CAMPECHE,HECELCHAKAN,PENINSULAR
22,58,ENERO,1.0393,1.7301,1.9272,4425,DICIEMBRE,93.19,344.52,CAMPECHE,HECELCHAKAN,PENINSULAR
23,59,ENERO,1.0393,1.7301,1.9272,23,ENERO,93.19,320.96,CAMPECHE,CHAMPOTON,PENINSULAR
23,59,ENERO,1.0393,1.7301,1.9272,1223,FEBRERO,93.19,323.11,CAMPECHE,CHAMPOTON,PENINSULAR
23,59,ENERO,1.0393,1.7301,1.9272,1532,MARZO,93.19,323.87,CAMPECHE,CHAMPOTON,PENINSULAR
23,59,ENERO,1.0393,1.7301,1.9272,1662,ABRIL,93.19,336.01,CAMPECHE,CHAMPOTON,PENINSULAR
23,59,ENERO,1.0393,1.7301,1.9272,2464,MAYO,93.19,337.76,CAMPECHE,CHAMPOTON,PENINSULAR
23,59,ENERO,1.0393,1.7301,1.9272,2843,JUNIO,93.19,350.71,CAMPECHE,CHAMPOTON,PENINSULAR
23,59,ENERO,1.0393,1.7301,1.9272,3643,JULIO,93.19,346.57,CAMPECHE,CHAMPOTON,PENINSULAR
23,59,ENERO,1.0393,1.7301,1.9272,3846,AGOSTO,93.19,345.9,CAMPECHE,CHAMPOTON,PENINSULAR
23,59,ENERO,1.0393,1.7301,1.9272,4056,SEPTIEMBRE,93.19,337.96,CAMPECHE,CHAMPOTON,PENINSULAR
23,59,ENERO,1.0393,1.7301,1.9272,4136,OCTUBRE,93.19,337.06,CAMPECHE,CHAMPOTON,PENINSULAR
23,59,ENERO,1.0393,1.7301,1.9272,4271,NOVIEMBRE,93.19,340.22,CAMPECHE,CHAMPOTON,PENINSULAR
23,59,ENERO,1.0393,1.7301,1.9272,4427,DICIEMBRE,93.19,344.52,CAMPECHE,CHAMPOTON,PENINSULAR
24,60,ENERO,1.0393,1.7301,1.9272,24,ENERO,93.19,320.96,CAMPECHE,CALKINI,PENINSULAR
24,60,ENERO,1.0393,1.7301,1.9272,1222,FEBRERO,93.19,323.11,CAMPECHE,CALKINI,PENINSULAR
24,60,ENERO,1.0393,1.7301,1.9272,1527,MARZO,93.19,323.87,CAMPECHE,CALKINI,PENINSULAR
24,60,ENERO,1.0393,1.7301,1.9272,1656,ABRIL,93.19,336.01,CAMPECHE,CALKINI,PENINSULAR
24,60,ENERO,1.0393,1.7301,1.9272,2466,MAYO,93.19,337.76,CAMPECHE,CALKINI,PENINSULAR
24,60,ENERO,1.0393,1.7301,1.9272,2838,JUNIO,93.19,350.71,CAMPECHE,CALKINI,PENINSULAR
24,60,ENERO,1.0393,1.7301,1.9272,3652,JULIO,93.19,346.57,CAMPECHE,CALKINI,PENINSULAR
24,60,ENERO,1.0393,1.7301,1.9272,3844,AGOSTO,93.19,345.9,CAMPECHE,CALKINI,PENINSULAR
24,60,ENERO,1.0393,1.7301,1.9272,4055,SEPTIEMBRE,93.19,337.96,CAMPECHE,CALKINI,PENINSULAR
24,60,ENERO,1.0393,1.7301,1.9272,4137,OCTUBRE,93.19,337.06,CAMPECHE,CALKINI,PENINSULAR
24,60,ENERO,1.0393,1.7301,1.9272,4272,NOVIEMBRE,93.19,340.22,CAMPECHE,CALKINI,PENINSULAR
24,60,ENERO,1.0393,1.7301,1.9272,4431,DICIEMBRE,93.19,344.52,CAMPECHE,CALKINI,PENINSULAR
25,61,ENERO,1.0393,1.7301,1.9272,25,ENERO,93.19,320.96,CAMPECHE,CANDELARIA,PENINSULAR
25,61,ENERO,1.0393,1.7301,1.9272,1229,FEBRERO,93.19,323.11,CAMPECHE,CANDELARIA,PENINSULAR
25,61,ENERO,1.0393,1.7301,1.9272,1529,MARZO,93.19,323.87,CAMPECHE,CANDELARIA,PENINSULAR
25,61,ENERO,1.0393,1.7301,1.9272,1661,ABRIL,93.19,336.01,CAMPECHE,CANDELARIA,PENINSULAR
25,61,ENERO,1.0393,1.7301,1.9272,2463,MAYO,93.19,337.76,CAMPECHE,CANDELARIA,PENINSULAR
25,61,ENERO,1.0393,1.7301,1.9272,2842,JUNIO,93.19,350.71,CAMPECHE,CANDELARIA,PENINSULAR
25,61,ENERO,1.0393,1.7301,1.9272,3645,JULIO,93.19,346.57,CAMPECHE,CANDELARIA,PENINSULAR
25,61,ENERO,1.0393,1.7301,1.9272,3840,AGOSTO,93.19,345.9,CAMPECHE,CANDELARIA,PENINSULAR
25,61,ENERO,1.0393,1.7301,1.9272,4063,SEPTIEMBRE,93.19,337.96,CAMPECHE,CANDELARIA,PENINSULAR
25,61,ENERO,1.0393,1.7301,1.9272,4143,OCTUBRE,93.19,337.06,CAMPECHE,CANDELARIA,PENINSULAR
25,61,ENERO,1.0393,1.7301,1.9272,4268,NOVIEMBRE,93.19,340.22,CAMPECHE,CANDELARIA,PENINSULAR
25,61,ENERO,1.0393,1.7301,1.9272,4422,DICIEMBRE,93.19,344.52,CAMPECHE,CANDELARIA,PENINSULAR
26,62,ENERO,1.0393,1.7301,1.9272,26,ENERO,93.19,320.96,CAMPECHE,ESCARCEGA,PENINSULAR
26,62,ENERO,1.0393,1.7301,1.9272,1226,FEBRERO,93.19,323.11,CAMPECHE,ESCARCEGA,PENINSULAR
26,62,ENERO,1.0393,1.7301,1.9272,1534,MARZO,93.19,323.87,CAMPECHE,ESCARCEGA,PENINSULAR
26,62,ENERO,1.0393,1.7301,1.9272,1658,ABRIL,93.19,336.01,CAMPECHE,ESCARCEGA,PENINSULAR
26,62,ENERO,1.0393,1.7301,1.9272,2462,MAYO,93.19,337.76,CAMPECHE,ESCARCEGA,PENINSULAR
26,62,ENERO,1.0393,1.7301,1.9272,2841,JUNIO,93.19,350.71,CAMPECHE,ESCARCEGA,PENINSULAR
26,62,ENERO,1.0393,1.7301,1.9272,3651,JULIO,93.19,346.57,CAMPECHE,ESCARCEGA,PENINSULAR
26,62,ENERO,1.0393,1.7301,1.9272,3845,AGOSTO,93.19,345.9,CAMPECHE,ESCARCEGA,PENINSULAR
26,62,ENERO,1.0393,1.7301,1.9272,4054,SEPTIEMBRE,93.19,337.96,CAMPECHE,ESCARCEGA,PENINSULAR
26,62,ENERO,1.0393,1.7301,1.9272,4146,OCTUBRE,93.19,337.06,CAMPECHE,ESCARCEGA,PENINSULAR
26,62,ENERO,1.0393,1.7301,1.9272,4267,NOVIEMBRE,93.19,340.22,CAMPECHE,ESCARCEGA,PENINSULAR
26,62,ENERO,1.0393,1.7301,1.9272,4424,DICIEMBRE,93.19,344.52,CAMPECHE,ESCARCEGA,PENINSULAR
27,63,ENERO,1.0393,1.7301,1.9272,27,ENERO,93.19,320.96,CAMPECHE,CALAKMUL,PENINSULAR
27,63,ENERO,1.0393,1.7301,1.9272,1230,FEBRERO,93.19,323.11,CAMPECHE,CALAKMUL,PENINSULAR
27,63,ENERO,1.0393,1.7301,1.9272,1535,MARZO,93.19,323.87,CAMPECHE,CALAKMUL,PENINSULAR
27,63,ENERO,1.0393,1.7301,1.9272,1659,ABRIL,93.19,336.01,CAMPECHE,CALAKMUL,PENINSULAR
27,63,ENERO,1.0393,1.7301,1.9272,2459,MAYO,93.19,337.76,CAMPECHE,CALAKMUL,PENINSULAR
27,63,ENERO,1.0393,1.7301,1.9272,2835,JUNIO,93.19,350.71,CAMPECHE,CALAKMUL,PENINSULAR
27,63,ENERO,1.0393,1.7301,1.9272,3648,JULIO,93.19,346.57,CAMPECHE,CALAKMUL,PENINSULAR
27,63,ENERO,1.0393,1.7301,1.9272,3842,AGOSTO,93.19,345.9,CAMPECHE,CALAKMUL,PENINSULAR
27,63,ENERO,1.0393,1.7301,1.9272,4058,SEPTIEMBRE,93.19,337.96,CAMPECHE,CALAKMUL,PENINSULAR
27,63,ENERO,1.0393,1.7301,1.9272,4142,OCTUBRE,93.19,337.06,CAMPECHE,CALAKMUL,PENINSULAR
27,63,ENERO,1.0393,1.7301,1.9272,4264,NOVIEMBRE,93.19,340.22,CAMPECHE,CALAKMUL,PENINSULAR
27,63,ENERO,1.0393,1.7301,1.9272,4432,DICIEMBRE,93.19,344.52,CAMPECHE,CALAKMUL,PENINSULAR
28,64,ENERO,1.0393,1.7301,1.9272,28,ENERO,93.19,320.96,CAMPECHE,HOPELCHEN,PENINSULAR
28,64,ENERO,1.0393,1.7301,1.9272,1221,FEBRERO,93.19,323.11,CAMPECHE,HOPELCHEN,PENINSULAR
28,64,ENERO,1.0393,1.7301,1.9272,1526,MARZO,93.19,323.87,CAMPECHE,HOPELCHEN,PENINSULAR
28,64,ENERO,1.0393,1.7301,1.9272,1660,ABRIL,93.19,336.01,CAMPECHE,HOPELCHEN,PENINSULAR
28,64,ENERO,1.0393,1.7301,1.9272,2460,MAYO,93.19,337.76,CAMPECHE,HOPELCHEN,PENINSULAR
28,64,ENERO,1.0393,1.7301,1.9272,2836,JUNIO,93.19,350.71,CAMPECHE,HOPELCHEN,PENINSULAR
28,64,ENERO,1.0393,1.7301,1.9272,3644,JULIO,93.19,346.57,CAMPECHE,HOPELCHEN,PENINSULAR
28,64,ENERO,1.0393,1.7301,1.9272,3837,AGOSTO,93.19,345.9,CAMPECHE,HOPELCHEN,PENINSULAR
28,64,ENERO,1.0393,1.7301,1.9272,4062,SEPTIEMBRE,93.19,337.96,CAMPECHE,HOPELCHEN,PENINSULAR
28,64,ENERO,1.0393,1.7301,1.9272,4138,OCTUBRE,93.19,337.06,CAMPECHE,HOPELCHEN,PENINSULAR
28,64,ENERO,1.0393,1.7301,1.9272,4269,NOVIEMBRE,93.19,340.22,CAMPECHE,HOPELCHEN,PENINSULAR
28,64,ENERO,1.0393,1.7301,1.9272,4429,DICIEMBRE,93.19,344.52,CAMPECHE,HOPELCHEN,PENINSULAR
29,65,ENERO,1.0393,1.7301,1.9272,29,ENERO,93.19,320.96,CAMPECHE,CAMPECHE,PENINSULAR
29,65,ENERO,1.0393,1.7301,1.9272,1224,FEBRERO,93.19,323.11,CAMPECHE,CAMPECHE,PENINSULAR
29,65,ENERO,1.0393,1.7301,1.9272,1531,MARZO,93.19,323.87,CAMPECHE,CAMPECHE,PENINSULAR
29,65,ENERO,1.0393,1.7301,1.9272,1663,ABRIL,93.19,336.01,CAMPECHE,CAMPECHE,PENINSULAR
29,65,ENERO,1.0393,1.7301,1.9272,2467,MAYO,93.19,337.76,CAMPECHE,CAMPECHE,PENINSULAR
29,65,ENERO,1.0393,1.7301,1.9272,2840,JUNIO,93.19,350.71,CAMPECHE,CAMPECHE,PENINSULAR
29,65,ENERO,1.0393,1.7301,1.9272,3646,JULIO,93.19,346.57,CAMPECHE,CAMPECHE,PENINSULAR
29,65,ENERO,1.0393,1.7301,1.9272,3839,AGOSTO,93.19,345.9,CAMPECHE,CAMPECHE,PENINSULAR
29,65,ENERO,1.0393,1.7301,1.9272,4060,SEPTIEMBRE,93.19,337.96,CAMPECHE,CAMPECHE,PENINSULAR
29,65,ENERO,1.0393,1.7301,1.9272,4145,OCTUBRE,93.19,337.06,CAMPECHE,CAMPECHE,PENINSULAR
29,65,ENERO,1.0393,1.7301,1.9272,4270,NOVIEMBRE,93.19,340.22,CAMPECHE,CAMPECHE,PENINSULAR
29,65,ENERO,1.0393,1.7301,1.9272,4426,DICIEMBRE,93.19,344.52,CAMPECHE,CAMPECHE,PENINSULAR
30,66,ENERO,0.8566,1.4658,1.6405,30,ENERO,145.35,282.32,CAMPECHE,PALIZADA,SURESTE
30,66,ENERO,0.8566,1.4658,1.6405,1228,FEBRERO,145.35,284.21,CAMPECHE,PALIZADA,SURESTE
30,66,ENERO,0.8566,1.4658,1.6405,1530,MARZO,145.35,284.88,CAMPECHE,PALIZADA,SURESTE
30,66,ENERO,0.8566,1.4658,1.6405,1657,ABRIL,145.35,295.56,CAMPECHE,PALIZADA,SURESTE
30,66,ENERO,0.8566,1.4658,1.6405,2468,MAYO,145.35,297.1,CAMPECHE,PALIZADA,SURESTE
30,66,ENERO,0.8566,1.4658,1.6405,2839,JUNIO,145.35,308.49,CAMPECHE,PALIZADA,SURESTE
30,66,ENERO,0.8566,1.4658,1.6405,3653,JULIO,145.35,304.84,CAMPECHE,PALIZADA,SURESTE
30,66,ENERO,0.8566,1.4658,1.6405,3841,AGOSTO,145.35,304.26,CAMPECHE,PALIZADA,SURESTE
30,66,ENERO,0.8566,1.4658,1.6405,4059,SEPTIEMBRE,145.35,297.27,CAMPECHE,PALIZADA,SURESTE
30,66,ENERO,0.8566,1.4658,1.6405,4141,OCTUBRE,145.35,296.48,CAMPECHE,PALIZADA,SURESTE
30,66,ENERO,0.8566,1.4658,1.6405,4262,NOVIEMBRE,145.35,299.26,CAMPECHE,PALIZADA,SURESTE
30,66,ENERO,0.8566,1.4658,1.6405,4430,DICIEMBRE,145.35,303.04,CAMPECHE,PALIZADA,SURESTE
31,67,ENERO,1.0393,1.7301,1.9272,31,ENERO,93.19,320.96,CAMPECHE,CARMEN,PENINSULAR
31,67,ENERO,1.0393,1.7301,1.9272,1225,FEBRERO,93.19,323.11,CAMPECHE,CARMEN,PENINSULAR
31,67,ENERO,1.0393,1.7301,1.9272,1533,MARZO,93.19,323.87,CAMPECHE,CARMEN,PENINSULAR
31,67,ENERO,1.0393,1.7301,1.9272,1654,ABRIL,93.19,336.01,CAMPECHE,CARMEN,PENINSULAR
31,67,ENERO,1.0393,1.7301,1.9272,2469,MAYO,93.19,337.76,CAMPECHE,CARMEN,PENINSULAR
31,67,ENERO,1.0393,1.7301,1.9272,2833,JUNIO,93.19,350.71,CAMPECHE,CARMEN,PENINSULAR
31,67,ENERO,1.0393,1.7301,1.9272,3650,JULIO,93.19,346.57,CAMPECHE,CARMEN,PENINSULAR
31,67,ENERO,1.0393,1.7301,1.9272,3838,AGOSTO,93.19,345.9,CAMPECHE,CARMEN,PENINSULAR
31,67,ENERO,1.0393,1.7301,1.9272,4061,SEPTIEMBRE,93.19,337.96,CAMPECHE,CARMEN,PENINSULAR
31,67,ENERO,1.0393,1.7301,1.9272,4139,OCTUBRE,93.19,337.06,CAMPECHE,CARMEN,PENINSULAR
31,67,ENERO,1.0393,1.7301,1.9272,4265,NOVIEMBRE,93.19,340.22,CAMPECHE,CARMEN,PENINSULAR
31,67,ENERO,1.0393,1.7301,1.9272,4423,DICIEMBRE,93.19,344.52,CAMPECHE,CARMEN,PENINSULAR
32,68,ENERO,1.0393,1.7301,1.9272,32,ENERO,93.19,320.96,CAMPECHE,TENABO,PENINSULAR
32,68,ENERO,1.0393,1.7301,1.9272,1227,FEBRERO,93.19,323.11,CAMPECHE,TENABO,PENINSULAR
32,68,ENERO,1.0393,1.7301,1.9272,1525,MARZO,93.19,323.87,CAMPECHE,TENABO,PENINSULAR
32,68,ENERO,1.0393,1.7301,1.9272,1664,ABRIL,93.19,336.01,CAMPECHE,TENABO,PENINSULAR
32,68,ENERO,1.0393,1.7301,1.9272,2465,MAYO,93.19,337.76,CAMPECHE,TENABO,PENINSULAR
32,68,ENERO,1.0393,1.7301,1.9272,2837,JUNIO,93.19,350.71,CAMPECHE,TENABO,PENINSULAR
32,68,ENERO,1.0393,1.7301,1.9272,3647,JULIO,93.19,346.57,CAMPECHE,TENABO,PENINSULAR
32,68,ENERO,1.0393,1.7301,1.9272,3843,AGOSTO,93.19,345.9,CAMPECHE,TENABO,PENINSULAR
32,68,ENERO,1.0393,1.7301,1.9272,4053,SEPTIEMBRE,93.19,337.96,CAMPECHE,TENABO,PENINSULAR
32,68,ENERO,1.0393,1.7301,1.9272,4140,OCTUBRE,93.19,337.06,CAMPECHE,TENABO,PENINSULAR
32,68,ENERO,1.0393,1.7301,1.9272,4266,NOVIEMBRE,93.19,340.22,CAMPECHE,TENABO,PENINSULAR
32,68,ENERO,1.0393,1.7301,1.9272,4428,DICIEMBRE,93.19,344.52,CAMPECHE,TENABO,PENINSULAR
33,69,ENERO,0.8566,1.4658,1.6405,33,ENERO,145.35,282.32,CHIAPAS,AMATENANGO DE LA FRONTERA,SURESTE
33,69,ENERO,0.8566,1.4658,1.6405,1678,ABRIL,145.35,295.56,CHIAPAS,AMATENANGO DE LA FRONTERA,SURESTE
33,69,ENERO,0.8566,1.4658,1.6405,4275,NOVIEMBRE,145.35,299.26,CHIAPAS,AMATENANGO DE LA FRONTERA,SURESTE
33,69,ENERO,0.8566,1.4658,1.6405,4450,DICIEMBRE,145.35,303.04,CHIAPAS,AMATENANGO DE LA FRONTERA,SURESTE
34,70,ENERO,0.8566,1.4658,1.6405,34,ENERO,145.35,282.32,CHIAPAS,LA GRANDEZA,SURESTE
35,71,ENERO,0.8566,1.4658,1.6405,35,ENERO,145.35,282.32,CHIAPAS,ESCUINTLA,SURESTE
36,72,ENERO,0.8566,1.4658,1.6405,36,ENERO,145.35,282.32,CHIAPAS,FRANCISCO LEON,SURESTE
36,72,ENERO,0.8566,1.4658,1.6405,1236,FEBRERO,145.35,284.21,CHIAPAS,FRANCISCO LEON,SURESTE
36,72,ENERO,0.8566,1.4658,1.6405,2846,JUNIO,145.35,308.49,CHIAPAS,FRANCISCO LEON,SURESTE
36,72,ENERO,0.8566,1.4658,1.6405,3654,JULIO,145.35,304.84,CHIAPAS,FRANCISCO LEON,SURESTE
37,73,ENERO,0.8566,1.4658,1.6405,37,ENERO,145.35,282.32,CHIAPAS,TENEJAPA,SURESTE
37,73,ENERO,0.8566,1.4658,1.6405,1248,FEBRERO,145.35,284.21,CHIAPAS,TENEJAPA,SURESTE
37,73,ENERO,0.8566,1.4658,1.6405,1681,ABRIL,145.35,295.56,CHIAPAS,TENEJAPA,SURESTE
37,73,ENERO,0.8566,1.4658,1.6405,2487,MAYO,145.35,297.1,CHIAPAS,TENEJAPA,SURESTE
38,74,ENERO,0.8566,1.4658,1.6405,38,ENERO,145.35,282.32,CHIAPAS,ZINACANTAN,SURESTE
38,74,ENERO,0.8566,1.4658,1.6405,2495,MAYO,145.35,297.1,CHIAPAS,ZINACANTAN,SURESTE
39,75,ENERO,0.8566,1.4658,1.6405,39,ENERO,145.35,282.32,CHIAPAS,FRONTERA HIDALGO,SURESTE
40,76,ENERO,0.8566,1.4658,1.6405,40,ENERO,145.35,282.32,CHIAPAS,COMITAN DE DOMINGUEZ,SURESTE
