id_tarifa,id_region,anio_x,mes_x,base,intermedia,punta,id_infraestructura,anio_y,mes_y,distribucion,capacidad,estado,municipio,division
11,485,2023,ENERO,1.0665,1.7602,2.0551,889,2023,NOVIEMBRE,63.69,411.88,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
11,485,2023,ENERO,1.0665,1.7602,2.0551,977,2023,DICIEMBRE,63.69,408.69,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
12,486,2023,ENERO,1.0742,1.7704,2.07,12,2023,ENERO,70.7,385.88,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
12,486,2023,ENERO,1.0742,1.7704,2.07,100,2023,FEBRERO,70.7,389.61,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
12,486,2023,ENERO,1.0742,1.7704,2.07,188,2023,MARZO,70.7,396.74,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
12,486,2023,ENERO,1.0742,1.7704,2.07,276,2023,ABRIL,70.7,402.38,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
12,486,2023,ENERO,1.0742,1.7704,2.07,363,2023,MAYO,70.7,412.41,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
12,486,2023,ENERO,1.0742,1.7704,2.07,450,2023,JUNIO,70.7,419.31,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
12,486,2023,ENERO,1.0742,1.7704,2.07,538,2023,JULIO,70.7,425.3,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
12,486,2023,ENERO,1.0742,1.7704,2.07,626,2023,AGOSTO,70.7,421.05,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
12,486,2023,ENERO,1.0742,1.7704,2.07,714,2023,SEPTIEMBRE,70.7,416.86,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
12,486,2023,ENERO,1.0742,1.7704,2.07,802,2023,OCTUBRE,70.7,417.51,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
12,486,2023,ENERO,1.0742,1.7704,2.07,890,2023,NOVIEMBRE,70.7,411.88,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
12,486,2023,ENERO,1.0742,1.7704,2.07,978,2023,DICIEMBRE,70.7,408.69,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
13,487,2023,ENERO,0.9831,1.5253,1.6552,13,2023,ENERO,59.81,385.88,COAHUILA,ABASOLO,GOLFO NORTE
13,487,2023,ENERO,0.9831,1.5253,1.6552,101,2023,FEBRERO,59.81,389.61,COAHUILA,ABASOLO,GOLFO NORTE
