"id_region","estado","municipio","division"
1264,"ESTADO DE MÉXICO","SOYANIQUILPAN DE JUAREZ","CENTRO SUR"
1753,"ESTADO DE MÉXICO","SOYANIQUILPAN DE JUAREZ","VALLE DE MÉXICO NORTE"
1535,"ESTADO DE MÉXICO","TECAMAC","VALLE DE MÉXICO NORTE"
1746,"ESTADO DE MÉXICO","TECAMAC","VALLE DE MÉXICO SUR"
1357,"ESTADO DE MÉXICO","TEJUPILCO","CENTRO SUR"
1738,"ESTADO DE MÉXICO","TEJUPILCO","VALLE DE MÉXICO SUR"
1351,"ESTADO DE MÉXICO","TEMASCALAPA","VALLE DE MÉXICO NORTE"
1590,"ESTADO DE MÉXICO","TEMASCALCINGO","CENTRO SUR"
318,"ESTADO DE MÉXICO","TEMOAYA","CENTRO SUR"
308,"ESTADO DE MÉXICO","TENANCINGO","VALLE DE MÉXICO SUR"
300,"ESTADO DE MÉXICO","TENANGO DEL AIRE","VALLE DE MÉXICO SUR"
1257,"ESTADO DE MÉXICO","TENANGO DEL VALLE","VALLE DE MÉXICO SUR"
1538,"ESTADO DE MÉXICO","TEOLOYUCAN","VALLE DE MÉXICO NORTE"
1256,"ESTADO DE MÉXICO","TEOTIHUACAN","VALLE DE MÉXICO NORTE"
1779,"ESTADO DE MÉXICO","TEPETLAOXTOC","VALLE DE MÉXICO NORTE Y CENTRO"
278,"ESTADO DE MÉXICO","TEPETLIXPA","VALLE DE MÉXICO SUR"
319,"ESTADO DE MÉXICO","TEPOTZOTLAN","VALLE DE MÉXICO NORTE"
1533,"ESTADO DE MÉXICO","TEQUIXQUIAC","VALLE DE MÉXICO NORTE"
279,"ESTADO DE MÉXICO","TEXCALTITLAN","CENTRO SUR"
1726,"ESTADO DE MÉXICO","TEXCALTITLAN","VALLE DE MÉXICO SUR"
1739,"ESTADO DE MÉXICO","TEXCALYACAC","CENTRO SUR"
1347,"ESTADO DE MÉXICO","TEXCALYACAC","VALLE DE MÉXICO SUR"
1530,"ESTADO DE MÉXICO","TEXCOCO","VALLE DE MÉXICO CENTRO"
1742,"ESTADO DE MÉXICO","TEZOYUCA","CENTRO SUR"
1358,"ESTADO DE MÉXICO","TEZOYUCA","VALLE DE MÉXICO NORTE"
1757,"ESTADO DE MÉXICO","TIANGUISTENCO","BAJÍO"
1758,"ESTADO DE MÉXICO","TIANGUISTENCO","CENTRO SUR"
1262,"ESTADO DE MÉXICO","TIANGUISTENCO","VALLE DE MÉXICO SUR"
287,"ESTADO DE MÉXICO","TIMILPAN","CENTRO SUR"
1348,"ESTADO DE MÉXICO","TLALMANALCO","VALLE DE MÉXICO SUR"
1354,"ESTADO DE MÉXICO","TLALNEPANTLA DE BAZ","VALLE DE MÉXICO NORTE"
293,"ESTADO DE MÉXICO","TLATLAYA","CENTRO SUR"
1741,"ESTADO DE MÉXICO","TLATLAYA","VALLE DE MÉXICO SUR"
304,"ESTADO DE MÉXICO","TOLUCA","CENTRO SUR"
305,"ESTADO DE MÉXICO","TOLUCA","VALLE DE MÉXICO SUR"
302,"ESTADO DE MÉXICO","TONANITLA","VALLE DE MÉXICO NORTE"
1353,"ESTADO DE MÉXICO","TULTEPEC","VALLE DE MÉXICO NORTE"
317,"ESTADO DE MÉXICO","TULTITLAN","VALLE DE MÉXICO NORTE"
1352,"ESTADO DE MÉXICO","VALLE DE BRAVO","CENTRO SUR"
291,"ESTADO DE MÉXICO","VALLE DE CHALCO SOLIDARIDAD","VALLE DE MÉXICO SUR"
316,"ESTADO DE MÉXICO","VILLA DEL CARBON","CENTRO SUR"
1266,"ESTADO DE MÉXICO","VILLA GUERRERO","CENTRO SUR"
1543,"ESTADO DE MÉXICO","VILLA VICTORIA","CENTRO SUR"
275,"ESTADO DE MÉXICO","XALATLACO","VALLE DE MÉXICO SUR"
1750,"ESTADO DE MÉXICO","XONACATLAN","CENTRO SUR"
320,"ESTADO DE MÉXICO","XONACATLAN","VALLE DE MÉXICO SUR"
1589,"ESTADO DE MÉXICO","ZACAZONAPAN","CENTRO SUR"
1749,"ESTADO DE MÉXICO","ZACAZONAPAN","VALLE DE MÉXICO SUR"
309,"ESTADO DE MÉXICO","ZINACANTEPEC","CENTRO SUR"
310,"ESTADO DE MÉXICO","ZINACANTEPEC","VALLE DE MÉXICO SUR"
292,"ESTADO DE MÉXICO","ZUMPANGO","VALLE DE MÉXICO NORTE"
360,"GUANAJUATO","ABASOLO","BAJÍO"
326,"GUANAJUATO","ACAMBARO","BAJÍO"
359,"GUANAJUATO","APASEO EL ALTO","BAJÍO"
323,"GUANAJUATO","APASEO EL GRANDE","BAJÍO"
354,"GUANAJUATO","ATARJEA","BAJÍO"
329,"GUANAJUATO","CELAYA","BAJÍO"
355,"GUANAJUATO","COMONFORT","BAJÍO"
338,"GUANAJUATO","CORONEO","BAJÍO"
328,"GUANAJUATO","CORTAZAR","BAJÍO"
337,"GUANAJUATO","CUERAMARO","BAJÍO"
340,"GUANAJUATO","DOCTOR MORA","BAJÍO"
349,"GUANAJUATO","DOLORES HIDALGO CUNA DE LA IND","BAJÍO"
362,"GUANAJUATO","GUANAJUATO","BAJÍO"
346,"GUANAJUATO","HUANIMARO","BAJÍO"
364,"GUANAJUATO","IRAPUATO","BAJÍO"
370,"GUANAJUATO","JARAL DEL PROGRESO","BAJÍO"
357,"GUANAJUATO","JERECUARO","BAJÍO"
350,"GUANAJUATO","LEON","BAJÍO"
331,"GUANAJUATO","MANUEL DOBLADO","BAJÍO"
335,"GUANAJUATO","MOROLEON","BAJÍO"
336,"GUANAJUATO","MOROLEON","CENTRO OCCIDENTE"
367,"GUANAJUATO","OCAMPO","BAJÍO"
351,"GUANAJUATO","PENJAMO","BAJÍO"
352,"GUANAJUATO","PENJAMO","CENTRO OCCIDENTE"
361,"GUANAJUATO","PUEBLO NUEVO","BAJÍO"
363,"GUANAJUATO","PURISIMA DEL RINCON","BAJÍO"
368,"GUANAJUATO","ROMITA","BAJÍO"
353,"GUANAJUATO","SALAMANCA","BAJÍO"
1267,"GUANAJUATO","SALAMANCA","BAJÍO Y GOLFO CENTRO"
371,"GUANAJUATO","SALVATIERRA","BAJÍO"
333,"GUANAJUATO","SAN DIEGO DE LA UNION","BAJÍO"
366,"GUANAJUATO","SAN FELIPE","BAJÍO"
341,"GUANAJUATO","SAN FRANCISCO DEL RINCËN","BAJÍO"
347,"GUANAJUATO","SAN JOSE ITURBIDE","BAJÍO"
332,"GUANAJUATO","SAN LUIS DE LA PAZ","BAJÍO Y GOLFO CENTRO"
344,"GUANAJUATO","SAN MIGUEL DE ALLENDE","BAJÍO"
330,"GUANAJUATO","SANTA CATARINA","BAJÍO"
348,"GUANAJUATO","SANTA CRUZ DE JUVENTINO ROSAS","BAJÍO"
372,"GUANAJUATO","SANTIAGO MARAVATIO","BAJÍO"
345,"GUANAJUATO","SILAO","BAJÍO"
369,"GUANAJUATO","TARANDACUAO","BAJÍO"
339,"GUANAJUATO","TARIMORO","BAJÍO"
334,"GUANAJUATO","TIERRA BLANCA","BAJÍO"
365,"GUANAJUATO","URIANGATO","BAJÍO"
342,"GUANAJUATO","VALLE DE SANTIAGO","BAJÍO"
343,"GUANAJUATO","VALLE DE SANTIAGO","CENTRO OCCIDENTE"
327,"GUANAJUATO","VICTORIA","BAJÍO Y GOLFO CENTRO"
358,"GUANAJUATO","VILLAGRAN","BAJÍO"
356,"GUANAJUATO","XICHU","BAJÍO Y GOLFO CENTRO"
324,"GUANAJUATO","YURIRIA","BAJÍO"
325,"GUANAJUATO","YURIRIA","CENTRO OCCIDENTE"
395,"GUERRERO","ACAPULCO DE JUAREZ","CENTRO SUR"
1600,"GUERRERO","ACATEPEC","CENTRO SUR"
1272,"GUERRERO","AHUACUOTZINGO","CENTRO SUR"
398,"GUERRERO","AJUCHITLAN DEL PROGRESO","CENTRO SUR"
383,"GUERRERO","ALCOZAUCA DE GUERRERO","CENTRO SUR"
386,"GUERRERO","ALPOYECA","CENTRO SUR"
384,"GUERRERO","APAXTLA","CENTRO SUR"
1596,"GUERRERO","ARCELIA","CENTRO SUR"
374,"GUERRERO","ATENANGO DEL RIO","CENTRO ORIENTE"
375,"GUERRERO","ATENANGO DEL RIO","CENTRO SUR"
376,"GUERRERO","ATLAMAJALCINGO DEL MONTE","CENTRO SUR"
404,"GUERRERO","ATLIXTAC","CENTRO SUR"
394,"GUERRERO","ATOYAC DE ALVAREZ","CENTRO SUR"
389,"GUERRERO","AYUTLA DE LOS LIBRES","CENTRO SUR"
1785,"GUERRERO","AZOYU","CENTRO SUR"
1273,"GUERRERO","BENITO JUAREZ","CENTRO SUR"
1362,"GUERRERO","CHILAPA DE ALVAREZ","CENTRO SUR"
405,"GUERRERO","COAHUAYUTLA DE JOSE MARIA IZAZ","CENTRO OCCIDENTE"
406,"GUERRERO","COAHUAYUTLA DE JOSE MARIA IZAZ","CENTRO SUR"
401,"GUERRERO","COCHOAPA EL GRANDE","CENTRO SUR"
391,"GUERRERO","COCULA","CENTRO SUR"
387,"GUERRERO","COPALA","CENTRO SUR"
1360,"GUERRERO","COPALILLO","CENTRO SUR"
1275,"GUERRERO","COPANATOYAC","CENTRO SUR"
378,"GUERRERO","COYUCA DE BENITEZ","CENTRO SUR"
402,"GUERRERO","COYUCA DE CATALAN","CENTRO SUR"
381,"GUERRERO","CUAJINICUILAPA","CENTRO SUR"
1359,"GUERRERO","CUAUHTEPEC","CENTRO SUR"
411,"GUERRERO","CUETZALA DEL PROGRESO","CENTRO SUR"
382,"GUERRERO","CUTZAMALA DE PINZON","CENTRO SUR"
419,"GUERRERO","EDUARDO NERI","CENTRO SUR"
1274,"GUERRERO","GENERAL CANUTO A. NERI","CENTRO SUR"
420,"GUERRERO","GENERAL HELIODORO CASTILLO","CENTRO SUR"
424,"GUERRERO","HUAMUXTITLAN","CENTRO ORIENTE"
425,"GUERRERO","HUAMUXTITLAN","CENTRO SUR"
427,"GUERRERO","HUITZUCO DE LOS FIGUEROA","CENTRO SUR"
1544,"GUERRERO","IGUALA DE LA INDEPENDENCIA","CENTRO SUR"
399,"GUERRERO","IGUALAPA","CENTRO SUR"
379,"GUERRERO","ILIATENCO","CENTRO SUR"
400,"GUERRERO","IXCATEOPAN DE CUAUHTEMOC","CENTRO SUR"
393,"GUERRERO","JOSE JOAQUIN DE HERRERA","CENTRO SUR"
380,"GUERRERO","JUAN R. ESCUDERO","CENTRO SUR"
1271,"GUERRERO","JUCHITAN","CENTRO SUR"
396,"GUERRERO","LA UNION DE ISIDORO MONTES DE","CENTRO OCCIDENTE"
397,"GUERRERO","LA UNION DE ISIDORO MONTES DE","CENTRO SUR"
1270,"GUERRERO","LEONARDO BRAVO","CENTRO SUR"
418,"GUERRERO","MALINALTEPEC","CENTRO SUR"
416,"GUERRERO","MARQUELIA","CENTRO SUR"
1599,"GUERRERO","MARTIR DE CUILAPAN","CENTRO SUR"
390,"GUERRERO","METLATONOC","CENTRO SUR"
377,"GUERRERO","MOCHITLAN","CENTRO SUR"
1597,"GUERRERO","OLINALA","CENTRO SUR"
407,"GUERRERO","OMETEPEC","CENTRO SUR"
388,"GUERRERO","PEDRO ASCENCIO ALQUISIRAS","CENTRO SUR"
1784,"GUERRERO","PETATLAN","CENTRO SUR"
1786,"GUERRERO","PILCAYA","CENTRO SUR"
1787,"GUERRERO","PILCAYA","SURESTE"
426,"GUERRERO","PUNGARABATO","CENTRO SUR"
385,"GUERRERO","QUECHULTENANGO","CENTRO SUR"
1598,"GUERRERO","SAN LUIS ACATLAN","CENTRO SUR"
410,"GUERRERO","SAN MARCOS","CENTRO SUR"
403,"GUERRERO","SAN MIGUEL TOTOLAPAN","CENTRO SUR"
1595,"GUERRERO","TAXCO DE ALARCON","CENTRO SUR"
1268,"GUERRERO","TECOANAPA","CENTRO SUR"
1546,"GUERRERO","TECPAN DE GALEANA","CENTRO SUR"
423,"GUERRERO","TELOLOAPAN","CENTRO SUR"
413,"GUERRERO","TEPECOACUILCO DE TRUJANO","CENTRO SUR"
415,"GUERRERO","TETIPAC","CENTRO SUR"
417,"GUERRERO","TIXTLA DE GUERRERO","CENTRO SUR"
1594,"GUERRERO","TLACOACHISTLAHUACA","CENTRO SUR"
1783,"GUERRERO","TLACOAPA","CENTRO SUR"
1361,"GUERRERO","TLALCHAPA","CENTRO SUR"
392,"GUERRERO","TLALIXTAQUILLA DE MALDONADO","CENTRO SUR"
1269,"GUERRERO","TLAPA DE COMONFORT","CENTRO SUR"
373,"GUERRERO","TLAPEHUALA","CENTRO SUR"
1545,"GUERRERO","XALPATLAHUAC","CENTRO SUR"
421,"GUERRERO","XOCHIHUEHUETLAN","CENTRO ORIENTE"
422,"GUERRERO","XOCHIHUEHUETLAN","CENTRO SUR"
409,"GUERRERO","XOCHISTLAHUACA","CENTRO SUR"
408,"GUERRERO","ZAPOTITLAN TABLAS","CENTRO SUR"
414,"GUERRERO","ZIHUATANEJO DE AZUETA","CENTRO SUR"
412,"GUERRERO","ZIRANDARO","CENTRO SUR"
444,"HIDALGO","ACATLAN","CENTRO ORIENTE"
434,"HIDALGO","ACAXOCHITLAN","CENTRO ORIENTE"
435,"HIDALGO","ACTOPAN","CENTRO ORIENTE"
1276,"HIDALGO","AGUA BLANCA DE ITURBIDE","GOLFO CENTRO"
1555,"HIDALGO","AJACUBA","CENTRO ORIENTE"
436,"HIDALGO","ALFAJAYUCAN","BAJÍO"
437,"HIDALGO","ALFAJAYUCAN","CENTRO ORIENTE"
462,"HIDALGO","ALMOLOYA","CENTRO ORIENTE"
476,"HIDALGO","APAN","CENTRO ORIENTE"
464,"HIDALGO","ATITALAQUIA","CENTRO ORIENTE"
1548,"HIDALGO","ATLAPEXCO","GOLFO CENTRO"
465,"HIDALGO","ATOTONILCO DE TULA","CENTRO ORIENTE"
1278,"HIDALGO","ATOTONILCO EL GRANDE","CENTRO ORIENTE"
448,"HIDALGO","CALNALI","GOLFO CENTRO"
439,"HIDALGO","CARDONAL","BAJÍO"
1283,"HIDALGO","CHAPANTONGO","CENTRO ORIENTE"
452,"HIDALGO","CHAPULHUACAN","BAJÍO"
445,"HIDALGO","CHILCUAUTLA","CENTRO ORIENTE"
466,"HIDALGO","CUAUTEPEC DE HINOJOSA","CENTRO ORIENTE"
478,"HIDALGO","EL ARENAL","CENTRO ORIENTE"
428,"HIDALGO","ELOXOCHITLAN","BAJÍO Y GOLFO CENTRO"
443,"HIDALGO","EMILIANO ZAPATA","CENTRO ORIENTE"
1277,"HIDALGO","FRANCISCO I. MADERO","CENTRO ORIENTE"
1279,"HIDALGO","HUAUTLA","GOLFO CENTRO"
1280,"HIDALGO","HUAUTLA","GOLFO CENTRO Y ORIENTE"
1281,"HIDALGO","HUAZALINGO","GOLFO CENTRO"
455,"HIDALGO","HUEHUETLA","GOLFO CENTRO"
456,"HIDALGO","HUEHUETLA","GOLFO CENTRO Y ORIENTE"
472,"HIDALGO","HUEJUTLA DE REYES","GOLFO CENTRO Y ORIENTE"
438,"HIDALGO","HUICHAPAN","BAJÍO"
474,"HIDALGO","IXMIQUILPAN","BAJÍO Y GOLFO CENTRO"
450,"HIDALGO","JACALA DE LEDEZMA","BAJÍO"
1366,"HIDALGO","JALTOCAN","GOLFO CENTRO"
454,"HIDALGO","LA MISION","BAJÍO"
451,"HIDALGO","LOLOTLA","GOLFO CENTRO"
1547,"HIDALGO","METZTITLAN","BAJÍO Y GOLFO CENTRO"
475,"HIDALGO","MINERAL DE LA REFORMA","CENTRO ORIENTE"
467,"HIDALGO","MINERAL DEL CHICO","CENTRO ORIENTE"
477,"HIDALGO","MINERAL DEL MONTE","CENTRO ORIENTE"
429,"HIDALGO","MIXQUIAHUALA DE JUAREZ","CENTRO ORIENTE"
459,"HIDALGO","MOLANGO DE ESCAMILLA","GOLFO CENTRO"
430,"HIDALGO","NICOLAS FLORES","BAJÍO"
446,"HIDALGO","NOPALA DE VILLAGRAN","BAJÍO"
447,"HIDALGO","NOPALA DE VILLAGRAN","CENTRO ORIENTE"
1287,"HIDALGO","OMITLAN DE JUAREZ","CENTRO ORIENTE"
433,"HIDALGO","PACHUCA DE SOTO","CENTRO ORIENTE"
1363,"HIDALGO","PACULA","BAJÍO"
1286,"HIDALGO","PISAFLORES","BAJÍO"
1367,"HIDALGO","PROGRESO DE OBREGON","CENTRO ORIENTE"
431,"HIDALGO","SAN AGUSTIN METZQUITITLAN","CENTRO ORIENTE"
432,"HIDALGO","SAN AGUSTIN METZQUITITLAN","GOLFO CENTRO"
468,"HIDALGO","SAN AGUSTIN TLAXIACA","CENTRO ORIENTE"
480,"HIDALGO","SAN BARTOLO TUTOTEPEC","GOLFO CENTRO"
1554,"HIDALGO","SAN SALVADOR","CENTRO ORIENTE"
1553,"HIDALGO","SANTIAGO DE ANAYA","CENTRO ORIENTE"
440,"HIDALGO","SANTIAGO TULANTEPEC DE LUGO GU","CENTRO ORIENTE"
441,"HIDALGO","SINGUILUCAN","CENTRO ORIENTE"
458,"HIDALGO","TASQUILLO","BAJÍO"
473,"HIDALGO","TECOZAUTLA","BAJÍO"
457,"HIDALGO","TENANGO DE DORIA","GOLFO CENTRO"
469,"HIDALGO","TEPEAPULCO","CENTRO ORIENTE"
1285,"HIDALGO","TEPEHUACAN DE GUERRERO","BAJÍO Y GOLFO CENTRO"
470,"HIDALGO","TEPEJI DEL RIO DE OCAMPO","CENTRO ORIENTE"
442,"HIDALGO","TEPETITLAN","CENTRO ORIENTE"
479,"HIDALGO","TETEPANGO","CENTRO ORIENTE"
453,"HIDALGO","TEZONTEPEC DE ALDAMA","CENTRO ORIENTE"
481,"HIDALGO","TIANGUISTENGO","GOLFO CENTRO"
1550,"HIDALGO","TIZAYUCA","CENTRO ORIENTE"
449,"HIDALGO","TLAHUELILPAN","CENTRO ORIENTE"
1282,"HIDALGO","TLAHUILTEPA","BAJÍO Y GOLFO CENTRO"
1549,"HIDALGO","TLANALAPA","CENTRO ORIENTE"
1284,"HIDALGO","TLANCHINOL","GOLFO CENTRO"
460,"HIDALGO","TOLCAYUCA","CENTRO ORIENTE"
1365,"HIDALGO","VILLA DE TEZONTEPEC","CENTRO ORIENTE"
461,"HIDALGO","XOCHIATIPAN","GOLFO CENTRO"
1551,"HIDALGO","XOCHICOATLAN","GOLFO CENTRO"
1552,"HIDALGO","XOCHICOATLAN","GOLFO CENTRO Y ORIENTE"
463,"HIDALGO","YAHUALICA","GOLFO CENTRO"
471,"HIDALGO","ZACUALTIPAN DE ANGELES","GOLFO CENTRO"
1364,"HIDALGO","ZAPOTLAN DE JUAREZ","CENTRO ORIENTE"
1601,"HIDALGO","ZIMAPAN","BAJÍO"
1368,"JALISCO","ACATIC","JALISCO"
1602,"JALISCO","ACATLAN DE JUAREZ","JALISCO"
495,"JALISCO","AHUALULCO DE MERCADO","JALISCO"
1378,"JALISCO","AMACUECA","JALISCO"
493,"JALISCO","AMATITAN","JALISCO"
482,"JALISCO","AMECA","JALISCO"
1297,"JALISCO","ARANDAS","CENTRO OCCIDENTE"
1298,"JALISCO","ARANDAS","CENTRO OCCIDENTE Y JALISCO"
1291,"JALISCO","ATENGO","JALISCO"
505,"JALISCO","ATOTONILCO EL ALTO","CENTRO OCCIDENTE"
506,"JALISCO","ATOTONILCO EL ALTO","CENTRO OCCIDENTE Y JALISCO"
544,"JALISCO","ATOYAC","JALISCO"
1608,"JALISCO","AUTLAN DE NAVARRO","JALISCO"
496,"JALISCO","AYUTLA","JALISCO"
497,"JALISCO","BOLANOS","BAJÍO"
498,"JALISCO","BOLANOS","JALISCO"
1564,"JALISCO","CABO CORRIENTES","JALISCO"
1288,"JALISCO","CASIMIRO CASTILLO","CENTRO OCCIDENTE"
1567,"JALISCO","CHAPALA","JALISCO"
1558,"JALISCO","CHIMALTITAN","BAJÍO"
543,"JALISCO","CHIQUILISTLAN","JALISCO"
485,"JALISCO","CIHUATLAN","CENTRO OCCIDENTE"
1372,"JALISCO","COCULA","JALISCO"
529,"JALISCO","COLOTLAN","BAJÍO"
533,"JALISCO","CUAUTITLAN DE GARCIA BARRAGAN","CENTRO OCCIDENTE"
1290,"JALISCO","CUQUIO","JALISCO"
483,"JALISCO","DEGOLLADO","BAJÍO"
484,"JALISCO","DEGOLLADO","CENTRO OCCIDENTE"
501,"JALISCO","EJUTLA","JALISCO"
530,"JALISCO","EL GRULLO","JALISCO"
509,"JALISCO","EL LIMON","JALISCO"
542,"JALISCO","EL SALTO","JALISCO"
513,"JALISCO","ETZATLAN","JALISCO"
541,"JALISCO","GOMEZ FARIAS","JALISCO"
545,"JALISCO","GUACHINANGO","JALISCO"
1289,"JALISCO","HOSTOTIPAQUILLO","JALISCO"
1373,"JALISCO","HUEJUCAR","BAJÍO"
532,"JALISCO","IXTLAHUACAN DE LOS MEMBRILLOS","JALISCO"
1556,"JALISCO","IXTLAHUACAN DEL RIO","JALISCO"
511,"JALISCO","JALOSTOTITLAN","JALISCO"
1566,"JALISCO","JAMAY","JALISCO"
499,"JALISCO","JESUS MARIA","BAJÍO"
500,"JALISCO","JESUS MARIA","CENTRO OCCIDENTE"
490,"JALISCO","JOCOTEPEC","JALISCO"
1301,"JALISCO","JUANACATLAN","JALISCO"
539,"JALISCO","JUCHITLAN","JALISCO"
1375,"JALISCO","LA BARCA","CENTRO OCCIDENTE"
1376,"JALISCO","LA BARCA","CENTRO OCCIDENTE Y JALISCO"
1380,"JALISCO","LA HUERTA","CENTRO OCCIDENTE"
520,"JALISCO","LA MANZANILLA DE LA PAZ","CENTRO OCCIDENTE"
521,"JALISCO","LA MANZANILLA DE LA PAZ","CENTRO OCCIDENTE Y JALISCO"
510,"JALISCO","LAGOS DE MORENO","BAJÍO"
514,"JALISCO","MAGDALENA","JALISCO"
1561,"JALISCO","MASCOTA","JALISCO"
515,"JALISCO","MAZAMITLA","CENTRO OCCIDENTE"
516,"JALISCO","MAZAMITLA","CENTRO OCCIDENTE Y JALISCO"
524,"JALISCO","MEZQUITIC","BAJÍO"
525,"JALISCO","MEZQUITIC","JALISCO"
531,"JALISCO","MIXTLAN","JALISCO"
1557,"JALISCO","OCOTLAN","JALISCO"
1370,"JALISCO","OJUELOS DE JALISCO","BAJÍO"
1606,"JALISCO","PONCITLAN","JALISCO"
1292,"JALISCO","PUERTO VALLARTA","JALISCO"
1382,"JALISCO","QUITUPAN","CENTRO OCCIDENTE"
1383,"JALISCO","QUITUPAN","CENTRO OCCIDENTE Y JALISCO"
538,"JALISCO","SAN CRISTOBAL DE LA BARRANCA","JALISCO"
